,Unnamed: 0,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,SystematicsStudy.start_mpv,SystematicsStudy.window_length_mpv,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
0,0.0,0.2,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.2191885715955326,0.04638362517783783
1,1.0,0.30000000000000004,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1988561240616138,0.016889523294307027
2,2.0,0.4000000000000001,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.134699198102173,-0.028279527752732618
3,3.0,0.5000000000000001,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0684688322291076,-0.08268239669855622
4,4.0,0.6000000000000001,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0344153501913167,-0.0731667772311654
5,5.0,0.7000000000000002,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.9710241401410457,-0.16800816895727652
6,6.0,0.8000000000000003,4.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.9098851198287878,-0.184668778505902
7,7.0,0.2,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.276656306902774,0.07205667847396946
8,8.0,0.30000000000000004,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.201116914354757,0.03454603355163634
9,9.0,0.4000000000000001,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1172465974233745,-0.0091667351801292
10,10.0,0.5000000000000001,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0355286667633257,-0.07352339952384583
11,11.0,0.6000000000000001,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0324283695252081,-0.0642612761995997
12,12.0,0.7000000000000002,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.9914079234957376,-0.1743605464441788
13,13.0,0.8000000000000003,5.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1846471020389198,-0.19364940833113672
14,14.0,0.2,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.2780722198319143,0.09338012009155534
15,15.0,0.30000000000000004,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1944460602941176,0.052183881973101
16,16.0,0.4000000000000001,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1248213808087602,-0.0005782469104876804
17,17.0,0.5000000000000001,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0008510097542185,-0.06464804949616992
18,18.0,0.6000000000000001,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0017621902648703,-0.05902522466083871
19,19.0,0.7000000000000002,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.9897271891741444,-0.17350574802676033
20,20.0,0.8000000000000003,6.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1150487344941309,-0.19209991902425516
21,21.0,0.2,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.2808655367680684,0.1073963568262604
22,22.0,0.30000000000000004,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.2581043468623303,0.06139496310762605
23,23.0,0.4000000000000001,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1560222051276758,0.004031382699509575
24,24.0,0.5000000000000001,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0327394729608996,-0.06339826650361921
25,25.0,0.6000000000000001,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0706390642196486,-0.055619618634980425
26,26.0,0.7000000000000002,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.9896532973519946,-0.17346660260148453
27,27.0,0.8000000000000003,7.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,0.7986372508086249,-0.19196769981841308
28,28.0,0.2,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.3093509896268236,0.1146315394740376
29,29.0,0.30000000000000004,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.2665686590017229,0.06591287773309573
30,30.0,0.4000000000000001,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1570974835885242,0.005672358928577935
31,31.0,0.5000000000000001,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0219865627526,-0.06312539403773246
32,32.0,0.6000000000000001,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.0606975828349434,-0.05660053459095962
33,33.0,0.7000000000000002,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.3293315363421756,-0.1765260710057908
34,34.0,0.8000000000000003,8.0,14980.0,10.0,0.5143046713432319,0.5069930068047869,0.5114367528183617,0.5061941800512796,1.1083294146880234,-0.19195682321852245
35,35.0,0.2,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.2191885715955326,0.04638362517783783
36,36.0,0.30000000000000004,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1988561240616138,0.016889523294307027
37,37.0,0.4000000000000001,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.134699198102173,-0.028279527752732618
38,38.0,0.5000000000000001,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0684688322291076,-0.08268239669855622
39,39.0,0.6000000000000001,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0344153501913167,-0.0731667772311654
40,40.0,0.7000000000000002,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.9710241401410457,-0.16800816895727652
41,41.0,0.8000000000000003,4.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.9098851198287878,-0.184668778505902
42,42.0,0.2,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.276656306902774,0.07205667847396946
43,43.0,0.30000000000000004,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.201116914354757,0.03454603355163634
44,44.0,0.4000000000000001,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1172465974233745,-0.0091667351801292
45,45.0,0.5000000000000001,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0355286667633257,-0.07352339952384583
46,46.0,0.6000000000000001,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0324283695252081,-0.0642612761995997
47,47.0,0.7000000000000002,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.9914079234957376,-0.1743605464441788
48,48.0,0.8000000000000003,5.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1846471020389198,-0.19364940833113672
49,49.0,0.2,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.2780722198319143,0.09338012009155534
50,50.0,0.30000000000000004,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1944460602941176,0.052183881973101
51,51.0,0.4000000000000001,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1248213808087602,-0.0005782469104876804
52,52.0,0.5000000000000001,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0008510097542185,-0.06464804949616992
53,53.0,0.6000000000000001,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0017621902648703,-0.05902522466083871
54,54.0,0.7000000000000002,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.9897271891741444,-0.17350574802676033
55,55.0,0.8000000000000003,6.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1150487344941309,-0.19209991902425516
56,56.0,0.2,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.2808655367680684,0.1073963568262604
57,57.0,0.30000000000000004,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.2581043468623303,0.06139496310762605
58,58.0,0.4000000000000001,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.1560222051276758,0.004031382699509575
59,59.0,0.5000000000000001,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0327394729608996,-0.06339826650361921
60,60.0,0.6000000000000001,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.0706390642196486,-0.055619618634980425
61,61.0,0.7000000000000002,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.9896532973519946,-0.17346660260148453
62,62.0,0.8000000000000003,7.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,0.7986372508086249,-0.19196769981841308
63,63.0,0.2,8.0,14980.0,20.0,1.2180812445643576,6.426966292134831,0.9781071739484879,3.1521175453759724,1.3093509896268236,0.1146315394740376
