,SignalTagging.bins_over_threshold,SignalTagging.threshold,SignalTagging.signal_length,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
1167,1.0,19.8,375.0,4.5,4.0,72.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1168,1.0,19.8,375.0,4.5,4.0,72.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1169,1.0,19.8,375.0,4.5,4.0,92.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1170,1.0,19.8,375.0,4.5,4.0,92.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1171,1.0,19.8,375.0,4.5,4.0,92.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1172,1.0,19.8,375.0,4.5,4.0,92.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,1.3895574719273807,-0.1825829663493693
1173,1.0,19.8,375.0,4.5,4.0,92.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1174,1.0,19.8,375.0,4.5,4.0,92.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1175,1.0,19.8,375.0,4.5,4.0,92.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139527687,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1176,1.0,19.8,375.0,4.5,6.0,24.0,constant fraction,0.1,3,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.812879693947938,-0.19700163980640556
1177,1.0,19.8,375.0,4.5,6.0,24.0,constant fraction,0.2,3,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.8801638584840944,-0.15135174552107872
1178,1.0,19.8,375.0,4.5,6.0,24.0,constant fraction,0.3,3,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.9810791146618272,-0.20179783642815055
1179,1.0,19.8,375.0,4.5,6.0,24.0,constant fraction,0.5,3,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,1.3341296209951183,-0.16335398691233907
1180,1.0,19.8,375.0,4.5,6.0,24.0,pe hit time,0.5,1,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.8401741048168506,-0.2762951496259922
1181,1.0,19.8,375.0,4.5,6.0,24.0,pe hit time,0.5,2,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.9223228178555897,-0.25705456681891586
1182,1.0,19.8,375.0,4.5,6.0,24.0,pe hit time,0.5,3,0.2889961734463819,0.3116900138651419,0.2736801242236025,0.2417579787558208,0.9854738143479106,-0.2930899553314875
1183,1.0,19.8,375.0,4.5,6.0,36.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1184,1.0,19.8,375.0,4.5,6.0,36.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1185,1.0,19.8,375.0,4.5,6.0,36.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1186,1.0,19.8,375.0,4.5,6.0,36.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,1.3660830637928112,-0.17537570326389298
1187,1.0,19.8,375.0,4.5,6.0,36.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1188,1.0,19.8,375.0,4.5,6.0,36.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1189,1.0,19.8,375.0,4.5,6.0,36.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1190,1.0,19.8,375.0,4.5,6.0,50.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1191,1.0,19.8,375.0,4.5,6.0,50.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1192,1.0,19.8,375.0,4.5,6.0,50.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1193,1.0,19.8,375.0,4.5,6.0,50.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,1.3895574719273807,-0.1825829663493693
1194,1.0,19.8,375.0,4.5,6.0,50.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1195,1.0,19.8,375.0,4.5,6.0,50.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1196,1.0,19.8,375.0,4.5,6.0,50.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1197,1.0,19.8,375.0,4.5,6.0,66.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1198,1.0,19.8,375.0,4.5,6.0,66.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1199,1.0,19.8,375.0,4.5,6.0,66.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1200,1.0,19.8,375.0,4.5,6.0,66.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,1.3895574719273807,-0.1825829663493693
1201,1.0,19.8,375.0,4.5,6.0,66.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1202,1.0,19.8,375.0,4.5,6.0,66.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1203,1.0,19.8,375.0,4.5,6.0,66.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1204,1.0,19.8,375.0,4.5,6.0,72.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1205,1.0,19.8,375.0,4.5,6.0,72.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1206,1.0,19.8,375.0,4.5,6.0,72.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1207,1.0,19.8,375.0,4.5,6.0,72.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,1.3895574719273807,-0.1825829663493693
1208,1.0,19.8,375.0,4.5,6.0,72.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1209,1.0,19.8,375.0,4.5,6.0,72.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1210,1.0,19.8,375.0,4.5,6.0,72.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1211,1.0,19.8,375.0,4.5,6.0,92.0,constant fraction,0.1,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.812879693947938,-0.19700163980640556
1212,1.0,19.8,375.0,4.5,6.0,92.0,constant fraction,0.2,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8801638584840944,-0.15135174552107872
1213,1.0,19.8,375.0,4.5,6.0,92.0,constant fraction,0.3,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9864530693273419,-0.19939659026923312
1214,1.0,19.8,375.0,4.5,6.0,92.0,constant fraction,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,1.3895574719273807,-0.1825829663493693
1215,1.0,19.8,375.0,4.5,6.0,92.0,pe hit time,0.5,1,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.8401741048168506,-0.2762951496259922
1216,1.0,19.8,375.0,4.5,6.0,92.0,pe hit time,0.5,2,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9223228178555897,-0.25705456681891586
1217,1.0,19.8,375.0,4.5,6.0,92.0,pe hit time,0.5,3,0.2610262033162523,0.3116900139015214,0.2736801242236025,0.24175797872629612,0.9854738143479106,-0.2930899553314875
1218,1.0,19.8,375.0,4.5,8.0,24.0,constant fraction,0.1,3,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.8134280730756153,-0.19518455981302255
1219,1.0,19.8,375.0,4.5,8.0,24.0,constant fraction,0.2,3,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.8814485917177645,-0.15180791332614937
1220,1.0,19.8,375.0,4.5,8.0,24.0,constant fraction,0.3,3,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.9810112304534616,-0.20481469794804288
1221,1.0,19.8,375.0,4.5,8.0,24.0,constant fraction,0.5,3,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,1.33261549246868,-0.16869473120637118
1222,1.0,19.8,375.0,4.5,8.0,24.0,pe hit time,0.5,1,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.8409460660234376,-0.2747159355899477
1223,1.0,19.8,375.0,4.5,8.0,24.0,pe hit time,0.5,2,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.9232208720652699,-0.25542791571351037
1224,1.0,19.8,375.0,4.5,8.0,24.0,pe hit time,0.5,3,0.28899617350869533,0.3116900138799036,0.2736801242236025,0.24175797854184136,0.9868256180381396,-0.29397291959140115
1225,1.0,19.8,375.0,4.5,8.0,36.0,constant fraction,0.1,3,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8134280730756153,-0.19518455981302255
1226,1.0,19.8,375.0,4.5,8.0,36.0,constant fraction,0.2,3,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8814485917177645,-0.15180791332614937
1227,1.0,19.8,375.0,4.5,8.0,36.0,constant fraction,0.3,3,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9864094117930545,-0.2024060040229385
1228,1.0,19.8,375.0,4.5,8.0,36.0,constant fraction,0.5,3,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,1.364653928002351,-0.18072333874435362
1229,1.0,19.8,375.0,4.5,8.0,36.0,pe hit time,0.5,1,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8409460660234376,-0.2747159355899477
1230,1.0,19.8,375.0,4.5,8.0,36.0,pe hit time,0.5,2,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9232208720652699,-0.25542791571351037
1231,1.0,19.8,375.0,4.5,8.0,36.0,pe hit time,0.5,3,0.2889961734309039,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9868256180381396,-0.29397291959140115
1232,1.0,19.8,375.0,4.5,8.0,50.0,constant fraction,0.1,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8134280730756153,-0.19518455981302255
1233,1.0,19.8,375.0,4.5,8.0,50.0,constant fraction,0.2,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8814485917177645,-0.15180791332614937
1234,1.0,19.8,375.0,4.5,8.0,50.0,constant fraction,0.3,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9864094117930545,-0.2024060040229385
1235,1.0,19.8,375.0,4.5,8.0,50.0,constant fraction,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,1.388194956606466,-0.18795223980975218
1236,1.0,19.8,375.0,4.5,8.0,50.0,pe hit time,0.5,1,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8409460660234376,-0.2747159355899477
1237,1.0,19.8,375.0,4.5,8.0,50.0,pe hit time,0.5,2,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9232208720652699,-0.25542791571351037
1238,1.0,19.8,375.0,4.5,8.0,50.0,pe hit time,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9868256180381396,-0.29397291959140115
1239,1.0,19.8,375.0,4.5,8.0,66.0,constant fraction,0.1,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8134280730756153,-0.19518455981302255
1240,1.0,19.8,375.0,4.5,8.0,66.0,constant fraction,0.2,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8814485917177645,-0.15180791332614937
1241,1.0,19.8,375.0,4.5,8.0,66.0,constant fraction,0.3,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9888405201028398,-0.20481557593625388
1242,1.0,19.8,375.0,4.5,8.0,66.0,constant fraction,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,1.388194956606466,-0.18795223980975218
1243,1.0,19.8,375.0,4.5,8.0,66.0,pe hit time,0.5,1,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8409460660234376,-0.2747159355899477
1244,1.0,19.8,375.0,4.5,8.0,66.0,pe hit time,0.5,2,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9232208720652699,-0.25542791571351037
1245,1.0,19.8,375.0,4.5,8.0,66.0,pe hit time,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9868256180381396,-0.29397291959140115
1246,1.0,19.8,375.0,4.5,8.0,72.0,constant fraction,0.1,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8134280730756153,-0.19518455981302255
1247,1.0,19.8,375.0,4.5,8.0,72.0,constant fraction,0.2,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8814485917177645,-0.15180791332614937
1248,1.0,19.8,375.0,4.5,8.0,72.0,constant fraction,0.3,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9888405201028398,-0.20481557593625388
1249,1.0,19.8,375.0,4.5,8.0,72.0,constant fraction,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,1.388194956606466,-0.18795223980975218
1250,1.0,19.8,375.0,4.5,8.0,72.0,pe hit time,0.5,1,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8409460660234376,-0.2747159355899477
1251,1.0,19.8,375.0,4.5,8.0,72.0,pe hit time,0.5,2,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9232208720652699,-0.25542791571351037
1252,1.0,19.8,375.0,4.5,8.0,72.0,pe hit time,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9868256180381396,-0.29397291959140115
1253,1.0,19.8,375.0,4.5,8.0,92.0,constant fraction,0.1,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8134280730756153,-0.19518455981302255
1254,1.0,19.8,375.0,4.5,8.0,92.0,constant fraction,0.2,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8814485917177645,-0.15180791332614937
1255,1.0,19.8,375.0,4.5,8.0,92.0,constant fraction,0.3,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9888405201028398,-0.20481557593625388
1256,1.0,19.8,375.0,4.5,8.0,92.0,constant fraction,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,1.388194956606466,-0.18795223980975218
1257,1.0,19.8,375.0,4.5,8.0,92.0,pe hit time,0.5,1,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.8409460660234376,-0.2747159355899477
1258,1.0,19.8,375.0,4.5,8.0,92.0,pe hit time,0.5,2,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9232208720652699,-0.25542791571351037
1259,1.0,19.8,375.0,4.5,8.0,92.0,pe hit time,0.5,3,0.2889961735558021,0.31169001401595603,0.2736801242236025,0.23342198581560283,0.9868256180381396,-0.29397291959140115
1260,1.0,27.3,375.0,0.5,4.0,24.0,constant fraction,0.1,3,1.1639105820654487,1.0389489636394207,1.2449340061126704,0.9868085108270943,0.9146878806165655,-0.14330190168137835
1261,1.0,27.3,375.0,0.5,4.0,24.0,constant fraction,0.2,3,1.1639105820654487,1.0389489636394207,1.2449340061126704,0.9868085108270943,0.9697696785708493,-0.18654553352803122
1262,1.0,27.3,375.0,0.5,4.0,24.0,constant fraction,0.3,3,1.1639105820654487,1.0389489636394207,1.2449340061126704,0.9868085108270943,1.0575262410536925,-0.17996008557112936
1263,1.0,27.3,375.0,0.5,4.0,24.0,constant fraction,0.5,3,1.1639105820654487,1.038948963594753,1.2449340061126704,0.9868085108270943,1.3392300275933262,-0.20574080471285985
1264,1.0,27.3,375.0,0.5,4.0,24.0,pe hit time,0.5,1,1.1639105820654487,1.0389489636394207,1.2449340061126704,0.9868085108270943,0.9802124404260265,-0.1834061246607762
1265,1.0,27.3,375.0,0.5,4.0,24.0,pe hit time,0.5,2,1.1639105820654487,1.038948963594753,1.2449340061126704,0.9868085108270943,0.9892932663245948,-0.21674928363700577
1266,1.0,27.3,375.0,0.5,4.0,24.0,pe hit time,0.5,3,1.1639105820654487,1.038948963594753,1.2449340061126704,0.9868085108270943,1.0378704819802635,-0.24367956373917707
1267,1.0,27.3,375.0,0.5,4.0,36.0,constant fraction,0.1,3,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,0.912418589381967,-0.15301593957030923
1268,1.0,27.3,375.0,0.5,4.0,36.0,constant fraction,0.2,3,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,0.9735490883319933,-0.18571947350001644
1269,1.0,27.3,375.0,0.5,4.0,36.0,constant fraction,0.3,3,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,1.0652947386401759,-0.19097392561093854
1270,1.0,27.3,375.0,0.5,4.0,36.0,constant fraction,0.5,3,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,1.3808565533302677,-0.23842538562398383
1271,1.0,27.3,375.0,0.5,4.0,36.0,pe hit time,0.5,1,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,0.9811431741885035,-0.18194833767841068
1272,1.0,27.3,375.0,0.5,4.0,36.0,pe hit time,0.5,2,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,0.991711333653055,-0.21459859825803185
1273,1.0,27.3,375.0,0.5,4.0,36.0,pe hit time,0.5,3,1.2090548010481903,1.0389489638432619,1.281638198834285,1.024477836950563,1.040202208984896,-0.24151191988172743
1274,1.0,27.3,375.0,0.5,4.0,50.0,constant fraction,0.1,3,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,0.9154406299158532,-0.15567086871092928
1275,1.0,27.3,375.0,0.5,4.0,50.0,constant fraction,0.2,3,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,0.9709284448015889,-0.19359132120418218
1276,1.0,27.3,375.0,0.5,4.0,50.0,constant fraction,0.3,3,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,1.0688851676117481,-0.19425431575893073
1277,1.0,27.3,375.0,0.5,4.0,50.0,constant fraction,0.5,3,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,1.3945643160166574,-0.24236059899372642
1278,1.0,27.3,375.0,0.5,4.0,50.0,pe hit time,0.5,1,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,0.9811431741885035,-0.18194833767841068
1279,1.0,27.3,375.0,0.5,4.0,50.0,pe hit time,0.5,2,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,0.991711333653055,-0.21459859825803185
1280,1.0,27.3,375.0,0.5,4.0,50.0,pe hit time,0.5,3,1.223612074622527,1.0777340867290783,1.3136840059387913,1.040141844022912,1.040202208984896,-0.24151191988172743
1281,1.0,27.3,375.0,0.5,4.0,66.0,constant fraction,0.1,3,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,0.9166528445299498,-0.16026686430601417
1282,1.0,27.3,375.0,0.5,4.0,66.0,constant fraction,0.2,3,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,0.9732102492787816,-0.19162329632036268
1283,1.0,27.3,375.0,0.5,4.0,66.0,constant fraction,0.3,3,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,1.0744003347019517,-0.194909789028079
1284,1.0,27.3,375.0,0.5,4.0,66.0,constant fraction,0.5,3,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,1.4104515278641587,-0.24368194269542917
1285,1.0,27.3,375.0,0.5,4.0,66.0,pe hit time,0.5,1,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,0.9811431741885035,-0.18194833767841068
1286,1.0,27.3,375.0,0.5,4.0,66.0,pe hit time,0.5,2,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,0.991711333653055,-0.21459859825803185
1287,1.0,27.3,375.0,0.5,4.0,66.0,pe hit time,0.5,3,1.2236120746213943,1.0777340870977963,1.2906152950907765,1.040141844047039,1.040202208984896,-0.24151191988172743
1288,1.0,27.3,375.0,0.5,4.0,72.0,constant fraction,0.1,3,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,0.9171085703661059,-0.15763989899975417
1289,1.0,27.3,375.0,0.5,4.0,72.0,constant fraction,0.2,3,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,0.9729501234478458,-0.19293517472863433
1290,1.0,27.3,375.0,0.5,4.0,72.0,constant fraction,0.3,3,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,1.0767155596050049,-0.19425343541591777
1291,1.0,27.3,375.0,0.5,4.0,72.0,constant fraction,0.5,3,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,1.4164052056250676,-0.23711424521791996
1292,1.0,27.3,375.0,0.5,4.0,72.0,pe hit time,0.5,1,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,0.9811431741885035,-0.18194833767841068
1293,1.0,27.3,375.0,0.5,4.0,72.0,pe hit time,0.5,2,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,0.991711333653055,-0.21459859825803185
1294,1.0,27.3,375.0,0.5,4.0,72.0,pe hit time,0.5,3,1.2236120745772625,1.0777340868510876,1.3441381984227325,1.080477836710053,1.040202208984896,-0.24151191988172743
1295,1.0,27.3,375.0,0.5,4.0,92.0,constant fraction,0.1,3,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,0.9181979147066877,-0.15960819356030803
1296,1.0,27.3,375.0,0.5,4.0,92.0,constant fraction,0.2,3,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,0.9736286377577749,-0.19359099972362373
1297,1.0,27.3,375.0,0.5,4.0,92.0,constant fraction,0.3,3,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,1.0734067354502224,-0.1922849843596455
1298,1.0,27.3,375.0,0.5,4.0,92.0,constant fraction,0.5,3,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,1.426484335632924,-0.23186239112626297
1299,1.0,27.3,375.0,0.5,4.0,92.0,pe hit time,0.5,1,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,0.9811431741885035,-0.18194833767841068
1300,1.0,27.3,375.0,0.5,4.0,92.0,pe hit time,0.5,2,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,0.991711333653055,-0.21459859825803185
1301,1.0,27.3,375.0,0.5,4.0,92.0,pe hit time,0.5,3,1.223612074569101,1.0927951174444723,1.3441381986154224,1.080477836801832,1.040202208984896,-0.24151191988172743
1302,1.0,27.3,375.0,0.5,6.0,24.0,constant fraction,0.1,3,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,0.9413769174259943,-0.12905294688283686
1303,1.0,27.3,375.0,0.5,6.0,24.0,constant fraction,0.2,3,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.0013104932238714,-0.1835524610604084
1304,1.0,27.3,375.0,0.5,6.0,24.0,constant fraction,0.3,3,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.05982031248086,-0.17302584315049668
1305,1.0,27.3,375.0,0.5,6.0,24.0,constant fraction,0.5,3,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.34154239165568,-0.2120010801329762
1306,1.0,27.3,375.0,0.5,6.0,24.0,pe hit time,0.5,1,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.0068523614553306,-0.15804682181104582
1307,1.0,27.3,375.0,0.5,6.0,24.0,pe hit time,0.5,2,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.0140247685047525,-0.18684131829466238
1308,1.0,27.3,375.0,0.5,6.0,24.0,pe hit time,0.5,3,1.1639105820556903,1.0213238306793218,1.2449340060276113,0.9868085106016735,1.0733699841877995,-0.24275926659247432
1309,1.0,27.3,375.0,0.5,6.0,36.0,constant fraction,0.1,3,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,0.9340769458472719,-0.1373905388863231
1310,1.0,27.3,375.0,0.5,6.0,36.0,constant fraction,0.2,3,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,1.0021239773055288,-0.1858815786189553
1311,1.0,27.3,375.0,0.5,6.0,36.0,constant fraction,0.3,3,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,1.0670067803942487,-0.18521959497847498
1312,1.0,27.3,375.0,0.5,6.0,36.0,constant fraction,0.5,3,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,1.3830704822634812,-0.24650703101974603
1313,1.0,27.3,375.0,0.5,6.0,36.0,pe hit time,0.5,1,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,1.0076713749106438,-0.15579247524956746
1314,1.0,27.3,375.0,0.5,6.0,36.0,pe hit time,0.5,2,1.2090548006312687,1.0389489637593419,1.2664111025314384,1.024477836766437,1.016294386723173,-0.18391086754721422
