,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
16,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.1,4,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,2.1021658462035293,-0.822731638676399
17,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.1,6,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,2.7268866143285995,-1.4510915384838934
18,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.1,8,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,2.7630231070648152,-1.492189858276475
19,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.1,10,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,2.61246839542653,-1.3247369211925706
20,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.3,4,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.355842486129219,-0.5469233523730307
21,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.3,6,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.5566401515269546,-0.6721581546810881
22,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.3,8,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.6428457493104875,-0.698870223329292
23,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.3,10,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.6989337387425327,-0.7072886708831734
24,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.5,4,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.2859774993232564,-0.3631713318605208
25,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.5,6,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.446576623121694,-0.4143789192736517
26,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.5,8,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.4705792101882014,-0.4256269435036601
27,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.5,10,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.4762624649343972,-0.4226817531451734
28,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.7,4,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.0981362905487653,-0.2930684216236754
29,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.7,6,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.2172942707220107,-0.3524735689848944
30,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.7,8,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.2145190400163584,-0.350883821599557
31,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.3,0,0.7,10,0.03196888801001911,0.13759999540559173,0.03342198581560284,0.030864197530864192,1.2145029530394191,-0.35087527097796817
32,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.1,4,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.8478770058455611,-0.6914034918133315
33,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.1,6,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,2.564807895891275,-1.0552008303195985
34,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.1,8,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,3.09719660222766,-1.6417737473067562
35,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.1,10,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,2.9814221510985277,-1.523084954773243
36,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.3,4,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.3496895056247522,-0.6247101447639175
37,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.3,6,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.469610593404233,-0.6338803645955541
38,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.3,8,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.5834946809381312,-0.6650738171036816
39,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.3,10,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.6085318310580712,-0.6721391861105551
40,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.5,4,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.3415203556219066,-0.4453835189410534
41,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.5,6,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.4448578895588535,-0.43279121044549773
42,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.5,8,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.4683079296046528,-0.44012353333515575
43,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.5,10,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.4714051079176966,-0.4417613753097319
44,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.7,4,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.1662439730225158,-0.4421920130260212
45,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.7,6,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.2274547154770235,-0.459665970084836
46,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.7,8,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.256456183943392,-0.460329816216601
