,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
23,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.4,8,0.5532928629364184,0.4551128696133366,0.47879255223547357,0.4417080816056662,1.3435171975554667,-0.6753153497062506
24,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.6,4,0.5532928629364184,0.4551128696133366,0.47879255223547357,0.4417080816056662,1.163906949160389,-0.6599130917254554
25,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.6,6,0.5532928629364184,0.4551128696133366,0.47879255223547357,0.4417080816056662,1.197554078422523,-0.6736527885009475
26,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.6,8,0.5532928629364184,0.4551128696133366,0.47879255223547357,0.4417080816056662,1.2079446733768788,-0.6797484985235765
27,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.2,4,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.1065886526635098,-0.3485213780998716
28,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.2,6,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.209322699267557,-0.40188247956583795
29,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.2,8,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.278012696313301,-0.4271974460177041
30,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.4,4,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.2262830207535234,-0.4167199325407157
31,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.4,6,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.4343925769986265,-0.5085660887430461
32,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.4,8,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.4819651009823307,-0.5334251097000922
33,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.6,4,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.224496278005465,-0.4833907717556998
34,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.6,6,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.3680164581452308,-0.5798689818262058
35,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.6,8,0.552984105349131,0.45495521945620343,0.4787860827684761,0.4414906319745092,1.3842558086213637,-0.5830749164585283
36,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.2,4,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.1122111573933724,-0.34871171469776674
37,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.2,6,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.2120245173217605,-0.3814493130196167
38,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.2,8,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.261464847973394,-0.39007312292508267
39,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.4,4,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.1756225243262828,-0.32960106288604357
40,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.4,6,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.3642606389873855,-0.40825460383653145
41,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.4,8,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.4055325371663192,-0.4226294024080975
42,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.6,4,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.1915991979472793,-0.3263484915056276
43,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.6,6,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.3212167023653807,-0.41902057291356914
44,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.6,8,0.550946304346758,0.4643241431571161,0.47710405808684,0.44127977178802147,1.3291402378898824,-0.4239445576119218
45,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.2,4,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.174378653687629,-0.31974156278748395
