,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.pe_hit_time,MipTimeRetrieval.window_length,MipTimeRetrieval.window_threshold,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
11,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.4,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7881368974904108,-0.48395120842258327
12,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,4.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.9026565593922355,-0.5079169495239397
13,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,2.04807509273629,-0.5422193734599253
14,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7698828808886834,-0.5413819141481548
15,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,4.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.8126653838816369,-0.5437164140251259
16,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7214347830574974,-0.5755155526090767
17,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.6959153854806114,-0.5698808816698907
18,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.4,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.948828599515259,-0.45299585351044624
19,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.4,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.8115148278573053,-0.4810447789711583
20,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.4,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7916885792111206,-0.4788558703934397
21,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.5,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.8982290323494626,-0.5050225094962365
22,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7790137453446698,-0.5391848067747278
23,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.5,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7688085335264897,-0.5384484246084894
24,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.6,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,1.1812202945326271,-0.45803391664124277
25,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7232113883156451,-0.5735806153049343
26,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.6,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.8141841478405248,0.0
27,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.4,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9787007370104606,-0.3137101608481217
28,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.4,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,3.5182244442388155,-0.3064072474923425
29,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.4,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9841231557482715,-0.3067249809089608
30,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9753071675284337,-0.32486584603464586
31,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.973947249823101,-0.3164467964739942
32,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9748525676337063,-0.31706881330890285
33,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9587982166873943,-0.32900167830018606
34,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,3.174666357706705,-0.3219592073977739
35,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.950955254147908,-0.32335320252115324
36,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.4,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9787007370104606,-0.3137101608481217
37,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.4,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,3.5182244442388155,-0.3064072474923425
38,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.4,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9841231557482715,-0.3067249809089608
39,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9753071675284337,-0.32486584603464586
40,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.973947249823101,-0.3164467964739942
41,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9748525676337063,-0.31706881330890285
42,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9587982166873943,-0.32900167830018606
43,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,3.174666357706705,-0.3219592073977739
44,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.950955254147908,-0.32335320252115324
45,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.4,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,4.811475213282156,-0.3106483355818439
46,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.4,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9828332705339223,-0.3034435347425379
47,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.4,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9824901464276719,-0.30382063929072944
48,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9748681217627698,-0.32178392025881053
49,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.972850268471744,-0.31341310051188265
50,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9734119647873366,-0.31398977729971567
51,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.948782777588288,-0.3268025363939872
52,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,1.0553308547926448,-0.2975189158064916
53,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9509073769827874,-0.3198817148219782
54,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.4,4.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,3.008341319963342,-0.3048087966552648
55,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.4,6.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9859955226746508,-0.2976959979322878
56,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.4,8.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9872827558525731,-0.297615288015698
57,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,4.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9743700360364344,-0.31120686919272883
58,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9817492222450883,-0.3048156919365626
59,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,8.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9820284006335857,-0.3046607648038688
60,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,4.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,4.836346295953196,-0.3055243778702014
61,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9657299257883497,-0.30037605824057956
62,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,8.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9675541769394633,-0.3005307380223093
63,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.4,4.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,3.008341319963342,-0.3048087966552648
64,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.4,6.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9859955226746508,-0.2976959979322878
65,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.4,8.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9872827558525731,-0.297615288015698
66,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,4.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9743700360364344,-0.31120686919272883
67,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9817492222450883,-0.3048156919365626
68,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,8.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9820284006335857,-0.3046607648038688
69,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,4.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,4.836346295953196,-0.3055243778702014
70,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9657299257883497,-0.30037605824057956
71,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,8.0,14.50000000167268,12.07002674981103,13.50000000025386,14.500000001198467,0.9675541769394633,-0.3005307380223093
72,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.4,4.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,3.199932602019898,-0.30342430290981137
73,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.4,6.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,0.9848695391210968,-0.296003469447706
74,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.4,8.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,0.9863021869629794,-0.29591467815709427
75,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,4.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,4.3881389153102734,-0.3105042093586622
76,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,0.9802001624645933,-0.3037829839256095
77,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,8.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,0.9806417850900926,-0.3036253600433488
78,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,4.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,4.533560070184118,-0.3050094803548708
79,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,1.1232623465178249,0.0
80,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,8.0,14.50000000167268,12.08964777940971,13.500000000619542,14.500000001054058,0.9671999413145526,-0.2996922490625336
81,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.4,4.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.9445726832880517,-0.46762770939644627
82,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.4,6.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.8032079383984345,-0.47417327233595885
83,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.4,8.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.7910913849201042,-0.46698646038312014
84,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,4.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,3.2735800064845093,-0.5012625442236063
85,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.7626100951767133,-0.5113689383794993
86,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,8.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.7503091448086694,-0.5081772357733599
87,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,4.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.768227562184296,-0.45867799456668373
88,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.6813637485598871,-0.47114041374802507
89,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,8.0,10.210812046772173,1.5798625951758498,8.451872275137132,8.29425848296891,0.6634702630527954,-0.4665234753532478
90,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.4,4.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.9472462032668212,-0.46422812888644244
91,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.4,6.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.8014874372513061,-0.4740183566743706
92,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.4,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7874622676908242,-0.46747057886771093
93,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,4.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.8775571105369905,-0.4985602408895305
94,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7630982721384203,-0.5090909275242422
95,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7509092050100008,-0.5059734406023872
96,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,4.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.7646199276828214,-0.4582842318764038
97,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.6818542297360525,-0.47114803904553115
98,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,8.0,9.69629813186151,0.5,8.067294361679092,8.077554976238401,0.6644769125666146,-0.46670484716261645
99,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.4,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.8920330795299013,-0.46300564219969054
100,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.4,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.8029506902787524,-0.47087998490477695
101,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.4,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7869490329078451,-0.465705563756329
102,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,3.2946198600436656,-0.49586247776206
103,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,1.949662802307437,-0.5071120617574235
104,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7516271346809036,-0.5046573614742402
105,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,4.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.7635383348247379,-0.4574765679965922
106,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.6884650888564482,-0.4698649582078306
107,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,8.0,9.735850495029553,0.5,7.788927551676382,8.091716247051187,0.6693913436943825,-0.464627544254669
108,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.4,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.8982635248224491,-0.42024308971513863
109,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.4,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,1.462415953084023,-0.40625823693869306
110,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.4,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9269858613123149,-0.40859310241627933
111,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,1.5675989348740087,-0.425822296708722
112,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,1.4165500605570742,-0.41498229077666177
113,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9268635196111915,-0.4171194510333419
114,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,4.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,1.525894769217015,-0.41864029077170806
115,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.8763820253744219,-0.4109081730229941
116,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,8.0,14.500000001112326,10.800190839303692,12.956027187721869,13.426006480426743,0.9199409785229601,-0.4135323777811083
117,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.4,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.8982635248224491,-0.42024308971513863
118,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.4,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,1.462415953084023,-0.40625823693869306
119,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.4,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9269858613123149,-0.40859310241627933
120,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,1.5675989348740087,-0.425822296708722
121,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,1.4165500605570742,-0.41498229077666177
122,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9268635196111915,-0.4171194510333419
123,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,4.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,1.5266494133825799,-0.4185445237160487
124,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.8766203696439495,-0.41082578064230113
125,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,8.0,13.500000000720897,10.465594191755988,12.691625759112707,13.032918149918723,0.9200939900943546,-0.41346011273342215
126,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.4,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.8940772651518221,-0.42104026487579427
127,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.4,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9002619874317032,-0.4072537031008581
128,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.4,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9238703042015295,-0.40949167646068907
129,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,1.557217685784066,-0.4261064784181581
130,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,1.421604459116698,-0.41558878083162004
131,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.9240322694280347,-0.4176069645145668
132,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,4.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,1.515028958493107,-0.41881858013640194
133,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,0.8755470186644532,-0.41152443318443593
134,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,8.0,13.500000000641405,10.527244154267773,12.727369852890268,13.043818482624564,1.7310971028746753,-0.41396548740399447
135,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.4,4.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,1.7532471906597673,-0.4121502042143381
136,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.4,6.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9450370139048452,-0.3944715422846878
137,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.4,8.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,2.0151826123183825,-0.3953313646810209
138,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.5,4.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,1.8606640494140905,-0.41810880183481736
139,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,14.50000000167268,12.05728244267073,14.500000001090713,14.500000001198467,0.9320811867646518,-0.4011975961069598
